"year","month","Taxon","avg","sd","min_dens","max_dens","standardized_dens"
"2014","04","Daphnia",13.4408602150538,0.289913780286484,0,348.025996093456,0.03862027654809
"2014","04","Cyclopoida",18.9247311827957,NA,0,988.541925073964,0.0191440855494113
"2014","04","Nauplii",157.204301075269,NA,11.1072126412805,5264.81879196695,0.0278083572400334
"2014","04","Bosmina",37.741935483871,NA,0,666.43275847683,0.0566327735301192
"2014","04","Ceriodaphnia",0,NA,0,311.001953955854,0
"2014","04","Ascomorpha",11.1827956989247,NA,0,325.698924731183,0.0343347639484979
"2014","04","Conochilus",47.6344086021505,NA,0,1880.82134059017,0.0253263867089065
"2014","04","Keratella",58.6021505376344,NA,0,2488.01563164683,0.0235537710423649
"2014","04","Kellicottia",0,NA,0,7206.13741740997,0
"2014","04","Polyarthra",23.1182795698925,NA,0,1273.6270495335,0.0181515299776023
"2014","05","Daphnia",25.8064516129032,NA,0,348.025996093456,0.0741509309723329
"2014","05","Cyclopoida",49.1935483870968,NA,0,988.541925073964,0.0497637451071345
"2014","05","Nauplii",179.193548387097,NA,11.1072126412805,5264.81879196695,0.0319938263088646
"2014","05","Bosmina",6.29032258064516,NA,0,666.43275847683,0.00943879558835321
"2014","05","Ceriodaphnia",0,NA,0,311.001953955854,0
"2014","05","Ascomorpha",233.225806451613,NA,0,325.698924731183,0.716077913502806
"2014","05","Conochilus",1100.64516129032,NA,0,1880.82134059017,0.585193892443266
"2014","05","Keratella",43.3870967741936,NA,0,2488.01563164683,0.0174384341570537
"2014","05","Kellicottia",2.25806451612903,NA,0,7206.13741740997,0.00031335296363813
"2014","05","Polyarthra",19.8387096774194,NA,0,1273.6270495335,0.0155765454924075
"2014","06","Daphnia",52.5806451612903,NA,0,348.025996093456,0.151082521856128
"2014","06","Cyclopoida",66.1290322580645,NA,0,988.541925073964,0.0668955262095906
"2014","06","Nauplii",275.376344086022,NA,11.1072126412805,5264.81879196695,0.0503014159522363
"2014","06","Bosmina",0.645161290322581,NA,0,666.43275847683,0.000968081598805457
"2014","06","Ceriodaphnia",0,NA,0,311.001953955854,0
"2014","06","Ascomorpha",325.698924731183,NA,0,325.698924731183,1
"2014","06","Conochilus",111.505376344086,NA,0,1880.82134059017,0.0592854695646411
"2014","06","Keratella",310.967741935484,NA,0,2488.01563164683,0.124986249274347
"2014","06","Kellicottia",43.010752688172,NA,0,7206.13741740997,0.00596862787882152
"2014","06","Polyarthra",8.9247311827957,NA,0,1273.6270495335,0.00700733482856274
"2014","07","Daphnia",29.8924731182796,0.329983164553722,0,348.025996093456,0.0858914950429523
"2014","07","Cyclopoida",62.5806451612903,NA,0,988.541925073964,0.063306010169076
"2014","07","Nauplii",224.731182795699,NA,11.1072126412805,5264.81879196695,0.0406615336470065
"2014","07","Bosmina",4.83870967741935,NA,0,666.43275847683,0.00726061199104093
"2014","07","Ceriodaphnia",1.50537634408602,NA,0,311.001953955854,0.00484040799402729
"2014","07","Ascomorpha",20.1075268817204,NA,0,325.698924731183,0.0617365467150875
"2014","07","Conochilus",8.06451612903226,NA,0,1880.82134059017,0.00428776298683518
"2014","07","Keratella",279.569892473118,NA,0,2488.01563164683,0.112366614147062
"2014","07","Kellicottia",574.193548387097,NA,0,7206.13741740997,0.0796811821822673
"2014","07","Polyarthra",6.23655913978495,NA,0,1273.6270495335,0.00489669180791131
"2014","08","Daphnia",66.1290322580645,1.29400540957138,0,348.025996093456,0.190011760616603
"2014","08","Cyclopoida",66.1290322580645,NA,0,988.541925073964,0.0668955262095906
"2014","08","Nauplii",114.516129032258,NA,11.1072126412805,5264.81879196695,0.0196830211993195
"2014","08","Bosmina",5.48387096774194,NA,0,666.43275847683,0.00822869358984639
"2014","08","Ceriodaphnia",0,NA,0,311.001953955854,0
"2014","08","Ascomorpha",10.6451612903226,NA,0,325.698924731183,0.0326840541432816
"2014","08","Conochilus",0,NA,0,1880.82134059017,0
"2014","08","Keratella",193.225806451613,NA,0,2488.01563164683,0.0776626175470271
"2014","08","Kellicottia",558.387096774194,NA,0,7206.13741740997,0.0774877114368004
"2014","08","Polyarthra",1.93548387096774,NA,0,1273.6270495335,0.00151966297486903
"2014","09","Daphnia",75.9677419354839,0.190918830920368,0,348.025996093456,0.218281803049805
"2014","09","Cyclopoida",338.870967741935,NA,0,988.541925073964,0.342798781869146
"2014","09","Nauplii",959.838709677419,NA,11.1072126412805,5264.81879196695,0.180583094962725
"2014","09","Bosmina",20.1612903225806,NA,0,666.43275847683,0.0302525499626705
"2014","09","Ceriodaphnia",0,NA,0,311.001953955854,0
"2014","09","Ascomorpha",231.451612903226,NA,0,325.698924731183,0.710630571145593
"2014","09","Conochilus",57.0967741935484,NA,0,1880.82134059017,0.0303573619467931
"2014","09","Keratella",388.064516129032,NA,0,2488.01563164683,0.155973504021826
"2014","09","Kellicottia",600.645161290323,NA,0,7206.13741740997,0.0833518883277425
"2014","09","Polyarthra",221.451612903226,NA,0,1273.6270495335,0.173874772041265
"2015","05","Daphnia",1.12903225806452,NA,0,348.025996093456,0.00324410323003956
"2015","05","Cyclopoida",46.7741935483871,NA,0,988.541925073964,0.0473163478067836
"2015","05","Nauplii",38.0645161290323,NA,11.1072126412805,5264.81879196695,0.00513109695511907
"2015","05","Bosmina",1.29032258064516,NA,0,666.43275847683,0.00193616319761091
"2015","05","Ceriodaphnia",1.12903225806452,NA,0,311.001953955854,0.00363030599552046
"2015","05","Ascomorpha",12.741935483871,NA,0,325.698924731183,0.039121822383625
"2015","05","Conochilus",39.5161290322581,NA,0,1880.82134059017,0.0210100386354924
"2015","05","Keratella",107.741935483871,NA,0,2488.01563164683,0.043304364375137
"2015","05","Kellicottia",724.193548387097,NA,0,7206.13741740997,0.100496771909657
"2015","05","Polyarthra",63.3870967741936,NA,0,1273.6270495335,0.0497689624269607
